Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9640.865301,10177.72142,10717.17317,11425.90015,12395.75218,13734.45555,14487.70653,13679.08441,14584.26068,14954.57798,15126.0353,15205.39558,15600.36717,16390.88217,16687.98446,17151.65248,17818.23411,18240.72093,17617.04931,18513.08534
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17301.93381,17803.37798,18567.56221,19239.39991,20280.1519,21574.75344,22296.705,20428.16986,20612.58953,20746.98841,20157.00525,19922.47429,20453.83339,20890.16643,21541.17642,22563.75894,23483.52912,24125.39204,22928.76274,24744.8413
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1527.930264,1590.705676,1674.55117,1757.889647,1790.03357,1814.049608,1884.486013,1895.00981,2030.660482,2129.032118,2127.70208,2182.876895,2153.335518,2134.805424,2197.988184,2210.911517,2217.817285,2203.983401,2079.56036,2019.046483
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,334.7075596,348.4134631,387.6079944,405.1115802,398.69182,413.503862,428.4831158,424.3923168,427.8996712
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4953.736447,5052.90994,5233.866277,5458.230166,5708.823086,5954.168048,6074.942672,5910.788246,6018.230754,6130.971367,6194.992759,6263.104334,6252.317977,6204.929901,6185.746047,6233.187108,6250.997544,6189.289245,5726.262775,5947.887199
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,2287.565049,2297.362951,2302.520294,2082.359964,1074.654868,1171.482379,1199.421045,1071.777765,..,..,..,..,..,..
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25026.08647,25310.45639,25654.33655,26145.80858,26762.26726,27218.44926,27025.29494,25778.95647,25702.34684,25402.60507,24634.96209,24368.96824,24783.08295,25754.36103,26514.32481,27239.35244,27739.86477,28087.89792,24785.44671,26125.87167
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2023.393939,2122.215147,2216.272058,2332.652321,2486.647625,2628.156807,2756.121984,2826.23542,3025.301156,3257.447445,3512.134261,3634.617034,3846.826244,3990.353123,4174.637002,4427.542557,4495.71047,4458.434434,4229.749601,4331.473685
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14614.6016,13989.25435,14501.77633,15863.82534,16311.58078,16360.33558,18134.79324,17473.79119,17438.32801,17653.94608,17507.40764,18491.55186,19884.32685,20025.88485,20813.77412,20816.64418,21254.48153,22137.37556,18948.49765,18795.93464
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8761.582194,9065.306444,9653.544433,9547.260046,10072.71712,10179.02773,10615.77412,10247.8652,10206.72029,10573.53136,10502.16002,10241.15183,10328.1195,10290.35048,10595.51149,10908.09018,11176.54672,11060.68889,8335.148599,9333.141337
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5436.571297,5817.888866,6084.172883,6267.025221,6742.594391,7004.554637,7065.284088,6998.106767,6717.795677,6714.229294,6831.691501,7041.158142,7157.670956,7386.737484,7730.936052,7881.413754,8152.377941,8234.274462,7948.482935,8031.421043
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2036.447876,2107.610596,2156.662109,2213.791016,2287.116211,2342.18457,2356.133545,2220.949463,2238.85498,2381.357422,2222.70166,2213.840088,2253.633301,2226.409424,2233.061523,2176.884766,2051.979004,1950.031616,1828.150146,1746.182861
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6312.441556,6602.05047,7067.934348,7305.180747,7642.497729,7943.019633,8179.299103,8331.411738,8664.283491,9070.333641,9214.806996,9386.961332,9316.20513,8907.838127,8382.867102,8425.761378,8751.004442,8756.155154,7275.365674,7008.430836
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42377.11964,43194.92617,44891.32321,45990.37433,47864.81086,49145.19583,48544.11589,46043.48094,48369.91004,49539.97261,48885.54842,49048.81875,49855.30101,51545.48361,51955.86107,52576.81028,52983.00686,53490.35182,51952.67313,54422.91813
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,73824.38488,73254.95291,74718.68361,76282.98396,78893.80774,81254.17005,82481.06804,79585.52159,81315.42286,81874.33619,81964.88642,82479.92154,83394.37114,83806.4476,84611.09985,84967.58855,86756.60213,87123.66044,84434.77849,87339.75975
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1271.269153,1328.239841,1382.815887,1429.276834,1435.845872,1424.172904,1434.502459,1494.728646,1536.410678,1552.865976,1150.189314,891.4517857,856.2460999,857.4978675,812.7660889,806.0747626,802.5050627,781.3912174,726.7387982,..
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,501.0349111,545.2518856,590.0311558,617.9388638,649.1770694,687.0621432,727.5513246,741.3541687,773.6739137,813.5234386,855.680087,898.6443162,937.0034628,970.3625997,1013.391229,1060.996877,1116.293089,1172.079123,1197.210683,1281.960911
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,594.1559448,617.1912842,645.7752075,675.1091309,699.3414917,726.0515747,746.7150269,766.6619873,794.4538574,831.3903198,843.9389038,874.4611816,904.8098145,929.1072388,959.1373291,990.312561,1011.744751,1038.736328,1028.145508,1040.974731
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3786.338148,4023.813235,4241.902014,4385.280849,4568.556464,4780.303432,4826.577208,4758.933601,5082.253643,5091.958066,5425.685227,5537.742376,5561.697671,5708.794147,5878.753997,6099.198086,6336.239739,6453.894143,6048.100328,6127.589893
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,993.713048,954.1104006,938.4157155,943.1971331,881.3826411,948.192045,1032.183976,1112.923612,1191.103072,1234.275594,1266.144851,1278.595079,1309.533184,1322.300887,1346.103665,1285.344685,1257.646779,1530.81108,1988.982525,2061.018901
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,670.4710072,697.1198325,672.4090039,624.6037626,623.4045666,598.4245823,605.2259407,621.1594345,641.673428,664.8412907,690.1460236,713.822115,737.1882362,760.2429116,782.79985,796.9206584,817.6817992,837.4929276,833.8599088,863.1438987
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3769.941313,3834.567355,3719.824856,3701.799017,3676.908595,3671.387477,3835.210969,3628.620181,3649.634756,3890.217064,3926.214438,3953.665465,4050.992622,4117.93037,4405.748687,4564.736126,4587.279387,4628.447252,4637.674691,4481.477615
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11090.41168,12620.86306,13547.91812,14306.03871,16103.32603,16772.17088,17242.15726,16386.24407,16821.48902,16657.12325,17629.59654,18175.70106,18651.09385,18389.53103,17038.77621,16134.88935,15716.90748,15576.4346,14397.55038,14179.554
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2914.246863,3021.582008,3179.303529,3259.709001,3399.493458,3594.381751,3711.628809,3787.664098,3860.622858,3734.491283,3842.555577,3892.075282,3967.18319,3960.924849,3961.352483,4006.87409,4070.145782,4094.880578,3699.288023,3830.374537
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6291.666367,6566.828264,7112.492271,7648.304728,8074.335428,8377.149379,8344.55278,7842.576029,8390.82238,9207.513495,9506.966575,10138.79696,10430.4125,10851.92011,11022.4947,11694.88857,11938.74544,11935.38787,12072.39944,13341.55634
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2300.639187,2345.879183,2432.108462,2711.98325,2968.113161,3249.877747,3672.654739,3835.859959,4119.571799,4643.316541,5066.231736,5481.156834,5935.697157,6208.296655,6478.47003,6784.174349,7089.941805,7422.362521,7064.44651,..
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,25240.41319,24009.41197,23173.61231,24190.68979,25783.2941,26417.95734,24726.9474,25080.16449,25438.78329,18122.42502,19381.98593
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3325.005303,3161.030882,3050.381154,2872.997628,2908.446379,3079.654278,3245.629415,3003.017992,2896.762708,3050.89165,2943.613042,3053.590891,3058.914153,3384.382534,3584.189358,3680.086228,3718.43212,4197.239177,3976.797643,3999.759591
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,547.1434768,564.6645702,585.5212832,604.766008,650.7400753,685.0880772,723.2683391,750.2644047,769.7903701,817.9584505,825.1218119,830.4803694,847.3522888,864.1800594,875.7962532,872.1858766,896.162532,922.0231741,918.1200979,920.5476145
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1660.477905,1833.314087,2065.166504,2144.248047,2322.244873,2528.081299,2598.833252,2215.272217,2315.100098,2449.958008,2459.75708,2466.484375,2346.237305,2124.662598,2185.317383,2246.73877,2336.976563,2425.63501,2350.400146,2452.98291
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,55301.50956,57331.65406,59986.44003,58672.48468,56315.19123,48474.20899,42033.23358,34826.47012,33344.12117,35265.8874,36567.62229,38034.9684,39242.27531,41525.1389,43457.51348,43419.56374,43644.14705,43785.41727,41276.05551,42535.96605
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40413.92315,41482.46171,42214.35342,43044.21153,43652.09467,44423.83525,44007.54928,41705.93912,42385.86022,42504.89635,42821.76128,43310.02056,44367.853,45071.07432,45699.29696,46499.01355,47006.14293,47491.59456,42098.60293,45334.157
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,49095.3318,50036.23423,51485.20741,52789.73142,53738.09173,54299.61724,53854.16061,51996.1835,52963.46417,53394.86184,54213.45955,54830.78407,55675.38685,56762.72945,57292.53878,58207.57831,59607.39366,60698.0113,58451.60672,61829.84563
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9724.988048,9792.163453,10271.01191,11024.38817,11460.28265,12186.59589,13031.85859,13552.24473,14572.76341,15284.06347,15780.26463,16463.01571,16943.69127,16950.75338,17181.90697,17437.85513,17440.38215,17563.20815,16459.97818,17342.79127
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1348.763788,1389.5872,1475.969658,1560.292,1656.222585,1787.490204,1917.849362,2037.581488,2131.35772,2231.052713,2354.593643,2487.244403,2613.748248,2753.971058,2867.051113,2943.099206,3062.486222,3185.334555,3187.048974,3356.033255
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2377.22752,2417.771274,2453.057411,2521.359611,2669.77744,2681.340984,2763.661114,2779.444019,2748.341874,2768.747027,2731.292703,2679.175415,2697.773046,2643.886894,2701.59226,2802.778948,2815.587152,2838.988278,2634.243892,2589.421173
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1309.430272,1385.448733,1474.740771,1570.193228,1663.559513,1765.122605,1846.866784,1926.623818,2028.605534,2135.782152,2229.320092,2327.932657,2451.159232,2595.234979,2741.052937,2903.02829,3090.772241,3288.353073,3352.060157,3409.024717
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43205.72467,43036.18151,44466.28722,46021.59057,47671.56718,49598.12591,50174.75289,46862.8076,47162.73756,43320.17677,36938.16821,34663.64606,34098.711,34007.35294,34614.74826,34435.49445,35183.23575,36273.0951,35620.87192,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1836.965565,2041.592231,2426.415656,2632.246274,2540.267631,2569.984341,2685.986018,2840.01595,2927.08102,3128.108111,3237.9162,3309.631202,3227.849345,3272.154324,3483.099035,3462.979861,3417.794408,3378.434621,2922.468011,3051.48607
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2277.231271,2300.762589,2329.329604,2391.832206,2395.134248,2401.279194,2415.524835,2435.766922,2547.640346,2159.845146,2148.466479,2188.617198,2123.93504,1488.416267,1313.973608,1215.752594,1194.820559,..,..,..
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,844.092011,875.2544333,907.4936973,941.4469541,981.3454743,1026.401603,1067.386802,1125.089048,1198.304817,1222.979058,1273.161306,1294.50077,1312.014433,1307.909649,1315.250562,1319.607777,1331.449244,1310.622224,1237.283303,1257.934757
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1530.006437,1260.391136,1178.890231,1105.755119,1058.325559,1009.827465,824.7917019,914.494574,1096.835478,1239.241793,1408.457167,1422.37671,1412.204012,1410.329173,1393.71701,1421.240769,1462.590279,1342.989586,1213.117057,1289.199067
